Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_2_171,VPWR,li1,82.1100,10.8800,1.800000
FILLER_2_168,VPWR,li1,80.7300,10.8800,1.800000
FILLER_2_165,VPWR,li1,79.3500,10.8800,1.800000
FILLER_2_162,VPWR,li1,77.9700,10.8800,1.800000
FILLER_2_159,VPWR,li1,76.5900,10.8800,1.800000
FILLER_2_156,VPWR,li1,75.2100,10.8800,1.800000
FILLER_2_153,VPWR,li1,73.8300,10.8800,1.800000
FILLER_2_150,VPWR,li1,72.4500,10.8800,1.800000
FILLER_2_147,VPWR,li1,71.0700,10.8800,1.800000
FILLER_2_144,VPWR,li1,69.6900,10.8800,1.800000
FILLER_2_141,VPWR,li1,68.3100,10.8800,1.800000
FILLER_2_139,VPWR,li1,66.9300,10.8800,1.800000
FILLER_2_136,VPWR,li1,66.0100,10.8800,1.800000
FILLER_2_133,VPWR,li1,64.6300,10.8800,1.800000
FILLER_2_130,VPWR,li1,63.2500,10.8800,1.800000
FILLER_2_127,VPWR,li1,61.8700,10.8800,1.800000
FILLER_2_124,VPWR,li1,60.4900,10.8800,1.800000
FILLER_2_121,VPWR,li1,59.1100,10.8800,1.800000
FILLER_2_118,VPWR,li1,57.7300,10.8800,1.800000
FILLER_2_115,VPWR,li1,56.3500,10.8800,1.800000
FILLER_2_112,VPWR,li1,54.9700,10.8800,1.800000
FILLER_2_109,VPWR,li1,53.5900,10.8800,1.800000
FILLER_2_106,VPWR,li1,52.2100,10.8800,1.800000
FILLER_2_103,VPWR,li1,50.8300,10.8800,1.800000
FILLER_2_100,VPWR,li1,49.4500,10.8800,1.800000
FILLER_2_97,VPWR,li1,48.0700,10.8800,1.800000
FILLER_2_94,VPWR,li1,46.6900,10.8800,1.800000
FILLER_2_91,VPWR,li1,45.3100,10.8800,1.800000
FILLER_2_88,VPWR,li1,43.9300,10.8800,1.800000
FILLER_2_85,VPWR,li1,42.5500,10.8800,1.800000
FILLER_2_83,VPWR,li1,41.1700,10.8800,1.800000
FILLER_2_80,VPWR,li1,40.2500,10.8800,1.800000
FILLER_2_77,VPWR,li1,38.8700,10.8800,1.800000
FILLER_2_74,VPWR,li1,37.4900,10.8800,1.800000
FILLER_2_71,VPWR,li1,36.1100,10.8800,1.800000
FILLER_2_68,VPWR,li1,34.7300,10.8800,1.800000
FILLER_2_65,VPWR,li1,33.3500,10.8800,1.800000
FILLER_2_62,VPWR,li1,31.9700,10.8800,1.800000
FILLER_2_59,VPWR,li1,30.5900,10.8800,1.800000
FILLER_2_56,VPWR,li1,29.2100,10.8800,1.800000
FILLER_2_53,VPWR,li1,27.8300,10.8800,1.800000
FILLER_2_50,VPWR,li1,26.4500,10.8800,1.800000
FILLER_2_47,VPWR,li1,25.0700,10.8800,1.800000
FILLER_2_44,VPWR,li1,23.6900,10.8800,1.800000
FILLER_2_41,VPWR,li1,22.3100,10.8800,1.800000
FILLER_2_38,VPWR,li1,20.9300,10.8800,1.800000
FILLER_2_35,VPWR,li1,19.5500,10.8800,1.800000
FILLER_2_32,VPWR,li1,18.1700,10.8800,1.800000
FILLER_2_29,VPWR,li1,16.7900,10.8800,1.800000
FILLER_2_27,VPWR,li1,15.4100,10.8800,1.800000
FILLER_2_24,VPWR,li1,14.4900,10.8800,1.800000
FILLER_2_21,VPWR,li1,13.1100,10.8800,1.800000
FILLER_2_18,VPWR,li1,11.7300,10.8800,1.800000
FILLER_2_15,VPWR,li1,10.3500,10.8800,1.800000
FILLER_2_12,VPWR,li1,8.9700,10.8800,1.800000
FILLER_2_9,VPWR,li1,7.5900,10.8800,1.800000
FILLER_2_6,VPWR,li1,6.2100,10.8800,1.800000
FILLER_1_329,VPWR,li1,154.7900,5.4400,1.800000
FILLER_1_326,VPWR,li1,153.4100,5.4400,1.800000
FILLER_1_323,VPWR,li1,152.0300,5.4400,1.800000
FILLER_1_320,VPWR,li1,150.6500,5.4400,1.800000
FILLER_1_317,VPWR,li1,149.2700,5.4400,1.800000
FILLER_1_314,VPWR,li1,147.8900,5.4400,1.800000
FILLER_1_311,VPWR,li1,146.5100,5.4400,1.800000
FILLER_1_308,VPWR,li1,145.1300,5.4400,1.800000
FILLER_1_305,VPWR,li1,143.7500,5.4400,1.800000
FILLER_1_302,VPWR,li1,142.3700,5.4400,1.800000
FILLER_1_299,VPWR,li1,140.9900,5.4400,1.800000
FILLER_1_296,VPWR,li1,139.6100,5.4400,1.800000
FILLER_1_293,VPWR,li1,138.2300,5.4400,1.800000
FILLER_1_290,VPWR,li1,136.8500,5.4400,1.800000
FILLER_1_287,VPWR,li1,135.4700,5.4400,1.800000
FILLER_1_284,VPWR,li1,134.0900,5.4400,1.800000
FILLER_1_281,VPWR,li1,132.7100,5.4400,1.800000
FILLER_1_279,VPWR,li1,131.3300,5.4400,1.800000
FILLER_1_276,VPWR,li1,130.4100,5.4400,1.800000
FILLER_1_273,VPWR,li1,129.0300,5.4400,1.800000
FILLER_1_270,VPWR,li1,127.6500,5.4400,1.800000
FILLER_1_267,VPWR,li1,126.2700,5.4400,1.800000
FILLER_1_264,VPWR,li1,124.8900,5.4400,1.800000
FILLER_1_261,VPWR,li1,123.5100,5.4400,1.800000
FILLER_1_258,VPWR,li1,122.1300,5.4400,1.800000
FILLER_1_255,VPWR,li1,120.7500,5.4400,1.800000
FILLER_1_252,VPWR,li1,119.3700,5.4400,1.800000
FILLER_1_249,VPWR,li1,117.9900,5.4400,1.800000
FILLER_1_246,VPWR,li1,116.6100,5.4400,1.800000
FILLER_1_243,VPWR,li1,115.2300,5.4400,1.800000
FILLER_1_240,VPWR,li1,113.8500,5.4400,1.800000
FILLER_1_237,VPWR,li1,112.4700,5.4400,1.800000
FILLER_1_234,VPWR,li1,111.0900,5.4400,1.800000
FILLER_1_231,VPWR,li1,109.7100,5.4400,1.800000
FILLER_1_228,VPWR,li1,108.3300,5.4400,1.800000
FILLER_1_225,VPWR,li1,106.9500,5.4400,1.800000
FILLER_1_223,VPWR,li1,105.5700,5.4400,1.800000
FILLER_1_220,VPWR,li1,104.6500,5.4400,1.800000
FILLER_1_217,VPWR,li1,103.2700,5.4400,1.800000
FILLER_1_214,VPWR,li1,101.8900,5.4400,1.800000
FILLER_1_211,VPWR,li1,100.5100,5.4400,1.800000
FILLER_1_208,VPWR,li1,99.1300,5.4400,1.800000
FILLER_1_205,VPWR,li1,97.7500,5.4400,1.800000
FILLER_1_202,VPWR,li1,96.3700,5.4400,1.800000
FILLER_1_199,VPWR,li1,94.9900,5.4400,1.800000
FILLER_1_196,VPWR,li1,93.6100,5.4400,1.800000
FILLER_1_193,VPWR,li1,92.2300,5.4400,1.800000
FILLER_1_190,VPWR,li1,90.8500,5.4400,1.800000
FILLER_1_187,VPWR,li1,89.4700,5.4400,1.800000
FILLER_1_184,VPWR,li1,88.0900,5.4400,1.800000
FILLER_1_181,VPWR,li1,86.7100,5.4400,1.800000
FILLER_1_178,VPWR,li1,85.3300,5.4400,1.800000
FILLER_1_175,VPWR,li1,83.9500,5.4400,1.800000
FILLER_1_172,VPWR,li1,82.5700,5.4400,1.800000
FILLER_1_169,VPWR,li1,81.1900,5.4400,1.800000
FILLER_1_167,VPWR,li1,79.8100,5.4400,1.800000
FILLER_1_164,VPWR,li1,78.8900,5.4400,1.800000
FILLER_1_161,VPWR,li1,77.5100,5.4400,1.800000
FILLER_1_158,VPWR,li1,76.1300,5.4400,1.800000
FILLER_1_155,VPWR,li1,74.7500,5.4400,1.800000
FILLER_1_152,VPWR,li1,73.3700,5.4400,1.800000
FILLER_1_149,VPWR,li1,71.9900,5.4400,1.800000
FILLER_1_146,VPWR,li1,70.6100,5.4400,1.800000
FILLER_1_143,VPWR,li1,69.2300,5.4400,1.800000
FILLER_1_140,VPWR,li1,67.8500,5.4400,1.800000
FILLER_1_137,VPWR,li1,66.4700,5.4400,1.800000
FILLER_1_134,VPWR,li1,65.0900,5.4400,1.800000
FILLER_1_131,VPWR,li1,63.7100,5.4400,1.800000
FILLER_1_128,VPWR,li1,62.3300,5.4400,1.800000
FILLER_1_125,VPWR,li1,60.9500,5.4400,1.800000
FILLER_1_122,VPWR,li1,59.5700,5.4400,1.800000
FILLER_1_119,VPWR,li1,58.1900,5.4400,1.800000
FILLER_1_116,VPWR,li1,56.8100,5.4400,1.800000
FILLER_1_113,VPWR,li1,55.4300,5.4400,1.800000
FILLER_1_111,VPWR,li1,54.0500,5.4400,1.800000
FILLER_1_108,VPWR,li1,53.1300,5.4400,1.800000
FILLER_1_105,VPWR,li1,51.7500,5.4400,1.800000
FILLER_1_102,VPWR,li1,50.3700,5.4400,1.800000
FILLER_1_99,VPWR,li1,48.9900,5.4400,1.800000
FILLER_1_96,VPWR,li1,47.6100,5.4400,1.800000
FILLER_1_93,VPWR,li1,46.2300,5.4400,1.800000
FILLER_1_90,VPWR,li1,44.8500,5.4400,1.800000
FILLER_1_87,VPWR,li1,43.4700,5.4400,1.800000
FILLER_1_84,VPWR,li1,42.0900,5.4400,1.800000
FILLER_1_81,VPWR,li1,40.7100,5.4400,1.800000
FILLER_1_78,VPWR,li1,39.3300,5.4400,1.800000
FILLER_1_75,VPWR,li1,37.9500,5.4400,1.800000
FILLER_1_72,VPWR,li1,36.5700,5.4400,1.800000
FILLER_1_69,VPWR,li1,35.1900,5.4400,1.800000
FILLER_1_66,VPWR,li1,33.8100,5.4400,1.800000
FILLER_1_63,VPWR,li1,32.4300,5.4400,1.800000
FILLER_1_60,VPWR,li1,31.0500,5.4400,1.800000
FILLER_1_57,VPWR,li1,29.6700,5.4400,1.800000
FILLER_1_54,VPWR,li1,28.0600,5.4400,1.800000
FILLER_1_51,VPWR,li1,26.9100,5.4400,1.800000
FILLER_1_48,VPWR,li1,25.5300,5.4400,1.800000
FILLER_1_45,VPWR,li1,24.1500,5.4400,1.800000
FILLER_1_42,VPWR,li1,22.7700,5.4400,1.800000
FILLER_1_39,VPWR,li1,21.3900,5.4400,1.800000
FILLER_1_36,VPWR,li1,20.0100,5.4400,1.800000
FILLER_1_33,VPWR,li1,18.6300,5.4400,1.800000
FILLER_1_30,VPWR,li1,17.2500,5.4400,1.800000
FILLER_1_27,VPWR,li1,15.8700,5.4400,1.800000
FILLER_1_24,VPWR,li1,14.4900,5.4400,1.800000
FILLER_1_21,VPWR,li1,13.1100,5.4400,1.800000
FILLER_1_18,VPWR,li1,11.7300,5.4400,1.800000
FILLER_1_15,VPWR,li1,10.3500,5.4400,1.800000
FILLER_1_12,VPWR,li1,8.9700,5.4400,1.800000
FILLER_1_9,VPWR,li1,7.5900,5.4400,1.800000
FILLER_1_6,VPWR,li1,6.2100,5.4400,1.800000
FILLER_1_3,VPWR,li1,4.8300,5.4400,1.800000
FILLER_0_330,VPWR,li1,155.0200,5.4400,1.800000
FILLER_0_327,VPWR,li1,153.8700,5.4400,1.800000
FILLER_0_324,VPWR,li1,152.4900,5.4400,1.800000
FILLER_0_321,VPWR,li1,151.1100,5.4400,1.800000
FILLER_0_318,VPWR,li1,149.7300,5.4400,1.800000
FILLER_0_315,VPWR,li1,148.3500,5.4400,1.800000
FILLER_0_312,VPWR,li1,146.9700,5.4400,1.800000
FILLER_0_309,VPWR,li1,145.5900,5.4400,1.800000
FILLER_0_305,VPWR,li1,143.7500,5.4400,1.800000
FILLER_0_302,VPWR,li1,142.3700,5.4400,1.800000
FILLER_0_299,VPWR,li1,140.9900,5.4400,1.800000
FILLER_0_296,VPWR,li1,139.6100,5.4400,1.800000
FILLER_0_293,VPWR,li1,138.2300,5.4400,1.800000
FILLER_0_290,VPWR,li1,136.8500,5.4400,1.800000
FILLER_0_287,VPWR,li1,135.4700,5.4400,1.800000
FILLER_0_284,VPWR,li1,134.0900,5.4400,1.800000
FILLER_0_281,VPWR,li1,132.7100,5.4400,1.800000
FILLER_0_277,VPWR,li1,130.8700,5.4400,1.800000
FILLER_0_274,VPWR,li1,129.4900,5.4400,1.800000
FILLER_0_271,VPWR,li1,128.1100,5.4400,1.800000
FILLER_0_268,VPWR,li1,126.7300,5.4400,1.800000
FILLER_0_265,VPWR,li1,125.3500,5.4400,1.800000
FILLER_0_262,VPWR,li1,123.9700,5.4400,1.800000
FILLER_0_259,VPWR,li1,122.5900,5.4400,1.800000
FILLER_0_256,VPWR,li1,121.2100,5.4400,1.800000
FILLER_0_253,VPWR,li1,119.8300,5.4400,1.800000
FILLER_0_249,VPWR,li1,117.9900,5.4400,1.800000
FILLER_0_246,VPWR,li1,116.6100,5.4400,1.800000
FILLER_0_243,VPWR,li1,115.2300,5.4400,1.800000
FILLER_0_240,VPWR,li1,113.8500,5.4400,1.800000
FILLER_0_237,VPWR,li1,112.4700,5.4400,1.800000
FILLER_0_234,VPWR,li1,111.0900,5.4400,1.800000
FILLER_0_231,VPWR,li1,109.7100,5.4400,1.800000
FILLER_0_228,VPWR,li1,108.3300,5.4400,1.800000
FILLER_0_225,VPWR,li1,106.9500,5.4400,1.800000
FILLER_0_221,VPWR,li1,105.1100,5.4400,1.800000
FILLER_0_218,VPWR,li1,103.7300,5.4400,1.800000
FILLER_0_215,VPWR,li1,102.3500,5.4400,1.800000
FILLER_0_212,VPWR,li1,100.9700,5.4400,1.800000
FILLER_0_209,VPWR,li1,99.5900,5.4400,1.800000
FILLER_0_206,VPWR,li1,98.2100,5.4400,1.800000
FILLER_0_203,VPWR,li1,96.8300,5.4400,1.800000
FILLER_0_200,VPWR,li1,95.4500,5.4400,1.800000
FILLER_0_197,VPWR,li1,94.0700,5.4400,1.800000
FILLER_0_194,VPWR,li1,92.4600,5.4400,1.800000
FILLER_0_190,VPWR,li1,90.3900,5.4400,1.800000
FILLER_0_187,VPWR,li1,89.4700,5.4400,1.800000
FILLER_0_183,VPWR,li1,87.1700,5.4400,1.800000
FILLER_0_180,VPWR,li1,86.2500,5.4400,1.800000
FILLER_0_175,VPWR,li1,83.7200,5.4400,1.800000
FILLER_0_172,VPWR,li1,82.5700,5.4400,1.800000
FILLER_0_169,VPWR,li1,81.1900,5.4400,1.800000
FILLER_0_167,VPWR,li1,79.8100,5.4400,1.800000
FILLER_0_164,VPWR,li1,78.8900,5.4400,1.800000
FILLER_0_161,VPWR,li1,77.5100,5.4400,1.800000
FILLER_0_158,VPWR,li1,76.1300,5.4400,1.800000
FILLER_0_155,VPWR,li1,74.7500,5.4400,1.800000
FILLER_0_152,VPWR,li1,73.3700,5.4400,1.800000
FILLER_0_147,VPWR,li1,70.8400,5.4400,1.800000
FILLER_0_144,VPWR,li1,69.6900,5.4400,1.800000
FILLER_0_141,VPWR,li1,68.3100,5.4400,1.800000
FILLER_0_137,VPWR,li1,66.4700,5.4400,1.800000
FILLER_0_134,VPWR,li1,65.0900,5.4400,1.800000
FILLER_0_131,VPWR,li1,63.7100,5.4400,1.800000
FILLER_0_128,VPWR,li1,62.3300,5.4400,1.800000
FILLER_0_125,VPWR,li1,60.9500,5.4400,1.800000
FILLER_0_122,VPWR,li1,59.5700,5.4400,1.800000
FILLER_0_119,VPWR,li1,58.1900,5.4400,1.800000
FILLER_0_116,VPWR,li1,56.8100,5.4400,1.800000
FILLER_0_113,VPWR,li1,55.4300,5.4400,1.800000
FILLER_0_109,VPWR,li1,53.5900,5.4400,1.800000
FILLER_0_106,VPWR,li1,52.2100,5.4400,1.800000
FILLER_0_103,VPWR,li1,50.8300,5.4400,1.800000
FILLER_0_100,VPWR,li1,49.4500,5.4400,1.800000
FILLER_0_97,VPWR,li1,48.0700,5.4400,1.800000
FILLER_0_94,VPWR,li1,46.6900,5.4400,1.800000
FILLER_0_91,VPWR,li1,45.3100,5.4400,1.800000
FILLER_0_88,VPWR,li1,43.9300,5.4400,1.800000
FILLER_0_85,VPWR,li1,42.5500,5.4400,1.800000
FILLER_0_81,VPWR,li1,40.7100,5.4400,1.800000
FILLER_0_78,VPWR,li1,39.3300,5.4400,1.800000
FILLER_0_75,VPWR,li1,37.9500,5.4400,1.800000
FILLER_0_72,VPWR,li1,36.5700,5.4400,1.800000
FILLER_0_69,VPWR,li1,35.1900,5.4400,1.800000
FILLER_0_66,VPWR,li1,33.8100,5.4400,1.800000
FILLER_0_63,VPWR,li1,32.4300,5.4400,1.800000
FILLER_0_60,VPWR,li1,31.0500,5.4400,1.800000
FILLER_0_57,VPWR,li1,29.6700,5.4400,1.800000
FILLER_0_53,VPWR,li1,27.8300,5.4400,1.800000
FILLER_0_50,VPWR,li1,26.4500,5.4400,1.800000
FILLER_0_47,VPWR,li1,25.0700,5.4400,1.800000
FILLER_0_44,VPWR,li1,23.6900,5.4400,1.800000
FILLER_0_41,VPWR,li1,22.3100,5.4400,1.800000
FILLER_0_38,VPWR,li1,20.9300,5.4400,1.800000
FILLER_0_35,VPWR,li1,19.5500,5.4400,1.800000
FILLER_0_32,VPWR,li1,18.1700,5.4400,1.800000
FILLER_0_29,VPWR,li1,16.7900,5.4400,1.800000
FILLER_0_27,VPWR,li1,15.4100,5.4400,1.800000
FILLER_0_24,VPWR,li1,14.4900,5.4400,1.800000
FILLER_0_21,VPWR,li1,13.1100,5.4400,1.800000
FILLER_0_18,VPWR,li1,11.7300,5.4400,1.800000
FILLER_0_15,VPWR,li1,10.3500,5.4400,1.800000
FILLER_0_12,VPWR,li1,8.9700,5.4400,1.800000
FILLER_0_9,VPWR,li1,7.5900,5.4400,1.800000
FILLER_0_6,VPWR,li1,6.2100,5.4400,1.800000
FILLER_0_3,VPWR,li1,4.8300,5.4400,1.800000
hold2,VPWR,li1,97.5200,38.0800,1.799986
hold1,VPWR,li1,49.6800,38.0800,1.799990
clkload2,VPWR,li1,137.5400,43.5200,1.799953
clkload1,VPWR,li1,103.2700,43.5200,1.799960
clkload0,VPWR,li1,68.5400,32.6400,1.799988
clkbuf_2_3__f_clk,VPWR,li1,133.4000,43.5200,1.799951
clkbuf_2_2__f_clk,VPWR,li1,107.1800,48.9600,1.799968
clkbuf_2_1__f_clk,VPWR,li1,60.2600,48.9600,1.799976
clkbuf_2_0__f_clk,VPWR,li1,72.2200,38.0800,1.799967
clkbuf_0_clk,VPWR,li1,94.3000,43.5200,1.799961
tt_um_alu7b_12,VPWR,li1,4.8300,10.8800,1.800000
fanout11,VPWR,li1,151.3400,48.9600,1.799978
fanout10,VPWR,li1,152.7200,38.0800,1.799982
fanout9,VPWR,li1,96.6000,54.4000,1.799990
fanout8,VPWR,li1,91.5400,38.0800,1.799982
fanout7,VPWR,li1,46.4600,48.9600,1.799983
fanout6,VPWR,li1,88.7800,59.8400,1.799999
fanout5,VPWR,li1,81.4200,54.4000,1.799985
fanout4,VPWR,li1,66.2400,48.9600,1.799977
fanout3,VPWR,li1,45.0800,54.4000,1.799993
input2,VPWR,li1,4.8300,59.8400,1.800000
input1,VPWR,li1,154.7900,43.5200,1.799947
tt_um_alu7b_26,VPWR,li1,88.0900,5.4400,1.800000
tt_um_alu7b_25,VPWR,li1,81.6500,92.4800,1.800000
tt_um_alu7b_24,VPWR,li1,84.8700,5.4400,1.800000
tt_um_alu7b_23,VPWR,li1,100.9700,92.4800,1.800000
tt_um_alu7b_22,VPWR,li1,91.3100,5.4400,1.800000
tt_um_alu7b_21,VPWR,li1,71.9900,92.4800,1.800000
tt_um_alu7b_20,VPWR,li1,4.8300,92.4800,1.800000
tt_um_alu7b_19,VPWR,li1,78.4300,92.4800,1.800000
tt_um_alu7b_18,VPWR,li1,68.7700,92.4800,1.800000
tt_um_alu7b_17,VPWR,li1,75.2100,92.4800,1.800000
tt_um_alu7b_16,VPWR,li1,84.8700,92.4800,1.800000
tt_um_alu7b_15,VPWR,li1,71.9900,5.4400,1.800000
tt_um_alu7b_14,VPWR,li1,154.7900,10.8800,1.800000
tt_um_alu7b_13,VPWR,li1,4.8300,92.4800,1.800000
TAP_TAPCELL_ROW_33_265,VPWR,li1,144.6700,92.7860,1.800000
TAP_TAPCELL_ROW_33_264,VPWR,li1,131.7900,92.7860,1.800000
TAP_TAPCELL_ROW_33_263,VPWR,li1,118.9100,92.7860,1.800000
TAP_TAPCELL_ROW_33_262,VPWR,li1,106.0300,92.7860,1.800000
TAP_TAPCELL_ROW_33_261,VPWR,li1,93.1500,92.7860,1.800000
TAP_TAPCELL_ROW_33_260,VPWR,li1,80.2700,92.7860,1.800000
TAP_TAPCELL_ROW_33_259,VPWR,li1,67.3900,92.7860,1.800000
TAP_TAPCELL_ROW_33_258,VPWR,li1,54.5100,92.7860,1.800000
TAP_TAPCELL_ROW_33_257,VPWR,li1,41.6300,92.7860,1.800000
TAP_TAPCELL_ROW_33_256,VPWR,li1,28.7500,92.7860,1.800000
TAP_TAPCELL_ROW_33_255,VPWR,li1,15.8700,92.7860,1.800000
TAP_TAPCELL_ROW_32_254,VPWR,li1,144.6700,92.1730,1.800000
TAP_TAPCELL_ROW_32_253,VPWR,li1,118.9100,92.1730,1.800000
TAP_TAPCELL_ROW_32_252,VPWR,li1,93.1500,92.1730,1.800000
TAP_TAPCELL_ROW_32_251,VPWR,li1,67.3900,92.1730,1.800000
TAP_TAPCELL_ROW_32_250,VPWR,li1,41.6300,92.1730,1.800000
TAP_TAPCELL_ROW_32_249,VPWR,li1,15.8700,92.1730,1.800000
TAP_TAPCELL_ROW_31_248,VPWR,li1,131.7900,87.3460,1.800000
TAP_TAPCELL_ROW_31_247,VPWR,li1,106.0300,87.3460,1.800000
TAP_TAPCELL_ROW_31_246,VPWR,li1,80.2700,87.3460,1.800000
TAP_TAPCELL_ROW_31_245,VPWR,li1,54.5100,87.3460,1.800000
TAP_TAPCELL_ROW_31_244,VPWR,li1,28.7500,87.3460,1.800000
TAP_TAPCELL_ROW_30_243,VPWR,li1,144.6700,86.7330,1.800000
TAP_TAPCELL_ROW_30_242,VPWR,li1,118.9100,86.7330,1.800000
TAP_TAPCELL_ROW_30_241,VPWR,li1,93.1500,86.7330,1.800000
TAP_TAPCELL_ROW_30_240,VPWR,li1,67.3900,86.7330,1.800000
TAP_TAPCELL_ROW_30_239,VPWR,li1,41.6300,86.7330,1.800000
TAP_TAPCELL_ROW_30_238,VPWR,li1,15.8700,86.7330,1.800000
TAP_TAPCELL_ROW_29_237,VPWR,li1,131.7900,81.9060,1.800000
TAP_TAPCELL_ROW_29_236,VPWR,li1,106.0300,81.9060,1.800000
TAP_TAPCELL_ROW_29_235,VPWR,li1,80.2700,81.9060,1.800000
TAP_TAPCELL_ROW_29_234,VPWR,li1,54.5100,81.9060,1.800000
TAP_TAPCELL_ROW_29_233,VPWR,li1,28.7500,81.9060,1.800000
TAP_TAPCELL_ROW_28_232,VPWR,li1,144.6700,81.2930,1.800000
TAP_TAPCELL_ROW_28_231,VPWR,li1,118.9100,81.2930,1.800000
TAP_TAPCELL_ROW_28_230,VPWR,li1,93.1500,81.2930,1.800000
TAP_TAPCELL_ROW_28_229,VPWR,li1,67.3900,81.2930,1.800000
TAP_TAPCELL_ROW_28_228,VPWR,li1,41.6300,81.2930,1.800000
TAP_TAPCELL_ROW_28_227,VPWR,li1,15.8700,81.2930,1.800000
TAP_TAPCELL_ROW_27_226,VPWR,li1,131.7900,76.4660,1.800000
TAP_TAPCELL_ROW_27_225,VPWR,li1,106.0300,76.4660,1.800000
TAP_TAPCELL_ROW_27_224,VPWR,li1,80.2700,76.4660,1.800000
TAP_TAPCELL_ROW_27_223,VPWR,li1,54.5100,76.4660,1.800000
TAP_TAPCELL_ROW_27_222,VPWR,li1,28.7500,76.4660,1.800000
TAP_TAPCELL_ROW_26_221,VPWR,li1,144.6700,75.8530,1.800000
TAP_TAPCELL_ROW_26_220,VPWR,li1,118.9100,75.8530,1.800000
TAP_TAPCELL_ROW_26_219,VPWR,li1,93.1500,75.8530,1.800000
TAP_TAPCELL_ROW_26_218,VPWR,li1,67.3900,75.8530,1.800000
TAP_TAPCELL_ROW_26_217,VPWR,li1,41.6300,75.8530,1.800000
TAP_TAPCELL_ROW_26_216,VPWR,li1,15.8700,75.8530,1.800000
TAP_TAPCELL_ROW_25_215,VPWR,li1,131.7900,71.0260,1.800000
TAP_TAPCELL_ROW_25_214,VPWR,li1,106.0300,71.0260,1.800000
TAP_TAPCELL_ROW_25_213,VPWR,li1,80.2700,71.0260,1.800000
TAP_TAPCELL_ROW_25_212,VPWR,li1,54.5100,71.0260,1.800000
TAP_TAPCELL_ROW_25_211,VPWR,li1,28.7500,71.0260,1.800000
TAP_TAPCELL_ROW_24_210,VPWR,li1,144.6700,70.4130,1.800000
TAP_TAPCELL_ROW_24_209,VPWR,li1,118.9100,70.4130,1.800000
TAP_TAPCELL_ROW_24_208,VPWR,li1,93.1500,70.4130,1.800000
TAP_TAPCELL_ROW_24_207,VPWR,li1,67.3900,70.4130,1.800000
TAP_TAPCELL_ROW_24_206,VPWR,li1,41.6300,70.4130,1.800000
TAP_TAPCELL_ROW_24_205,VPWR,li1,15.8700,70.4130,1.800000
TAP_TAPCELL_ROW_23_204,VPWR,li1,131.7900,65.5860,1.800000
TAP_TAPCELL_ROW_23_203,VPWR,li1,106.0300,65.5860,1.800000
TAP_TAPCELL_ROW_23_202,VPWR,li1,80.2700,65.5860,1.800000
TAP_TAPCELL_ROW_23_201,VPWR,li1,54.5100,65.5860,1.800000
TAP_TAPCELL_ROW_23_200,VPWR,li1,28.7500,65.5860,1.800000
TAP_TAPCELL_ROW_22_199,VPWR,li1,144.6700,64.9730,1.800000
TAP_TAPCELL_ROW_22_198,VPWR,li1,118.9100,64.9730,1.800000
TAP_TAPCELL_ROW_22_197,VPWR,li1,93.1500,64.9730,1.800000
TAP_TAPCELL_ROW_22_196,VPWR,li1,67.3900,64.9730,1.800000
TAP_TAPCELL_ROW_22_195,VPWR,li1,41.6300,64.9730,1.800000
TAP_TAPCELL_ROW_22_194,VPWR,li1,15.8700,64.9730,1.800000
TAP_TAPCELL_ROW_21_193,VPWR,li1,131.7900,60.1460,1.799998
TAP_TAPCELL_ROW_21_192,VPWR,li1,106.0300,60.1460,1.799996
TAP_TAPCELL_ROW_21_191,VPWR,li1,80.2700,60.1460,1.799999
TAP_TAPCELL_ROW_21_190,VPWR,li1,54.5100,60.1460,1.800000
TAP_TAPCELL_ROW_21_189,VPWR,li1,28.7500,60.1460,1.800000
TAP_TAPCELL_ROW_20_188,VPWR,li1,144.6700,59.5330,1.799999
TAP_TAPCELL_ROW_20_187,VPWR,li1,118.9100,59.5330,1.799997
TAP_TAPCELL_ROW_20_186,VPWR,li1,93.1500,59.5330,1.799998
TAP_TAPCELL_ROW_20_185,VPWR,li1,67.3900,59.5330,1.799999
TAP_TAPCELL_ROW_20_184,VPWR,li1,41.6300,59.5330,1.800000
TAP_TAPCELL_ROW_20_183,VPWR,li1,15.8700,59.5330,1.800000
TAP_TAPCELL_ROW_19_182,VPWR,li1,131.7900,54.7060,1.799994
TAP_TAPCELL_ROW_19_181,VPWR,li1,106.0300,54.7060,1.799988
TAP_TAPCELL_ROW_19_180,VPWR,li1,80.2700,54.7060,1.799985
TAP_TAPCELL_ROW_19_179,VPWR,li1,54.5100,54.7060,1.799992
TAP_TAPCELL_ROW_19_178,VPWR,li1,28.7500,54.7060,1.799996
TAP_TAPCELL_ROW_18_177,VPWR,li1,144.6700,54.0930,1.799995
TAP_TAPCELL_ROW_18_176,VPWR,li1,118.9100,54.0930,1.799989
TAP_TAPCELL_ROW_18_175,VPWR,li1,93.1500,54.0930,1.799988
TAP_TAPCELL_ROW_18_174,VPWR,li1,67.3900,54.0930,1.799986
TAP_TAPCELL_ROW_18_173,VPWR,li1,41.6300,54.0930,1.799994
TAP_TAPCELL_ROW_18_172,VPWR,li1,15.8700,54.0930,1.799998
TAP_TAPCELL_ROW_17_171,VPWR,li1,131.7900,49.2660,1.799984
TAP_TAPCELL_ROW_17_170,VPWR,li1,106.0300,49.2660,1.799968
